suseptible,Infected,Recovered,dead
0.8945187755102041,0.0844334693877551,0.014959591836734695,0.006088163265306122
0.8960363265306122,0.08223061224489796,0.015957142857142857,0.005775918367346939
0.896073469387755,0.08162408163265307,0.01662530612244898,0.005677142857142857
0.896165306122449,0.08048897959183673,0.017695510204081635,0.005650204081632654
0.8852093877551019,0.07913551020408163,0.030099591836734694,0.005555510204081632
0.8875510204081634,0.08049510204081632,0.02650448979591837,0.005449387755102041
0.8849706122448979,0.07896,0.030616326530612248,0.005453061224489796
0.8867277551020407,0.07803918367346939,0.029862857142857142,0.005370204081632654
0.886025306122449,0.0777334693877551,0.030920816326530612,0.005320408163265306
0.8870167346938777,0.07752612244897959,0.030144897959183674,0.005312244897959183
0.8898179591836733,0.07665836734693877,0.02824081632653061,0.005282857142857143
0.9020371428571429,0.07602122448979592,0.016771020408163265,0.005170612244897959
0.9078224489795919,0.0727861224489796,0.014276734693877552,0.005114693877551021
0.9081730612244898,0.07166122448979592,0.015164081632653061,0.005001632653061225
0.9108273469387755,0.06955265306122449,0.014700816326530614,0.004919183673469388
0.9090363265306122,0.06758367346938775,0.018593061224489796,0.004786938775510204
0.911645306122449,0.06729591836734694,0.016528979591836735,0.004529795918367346
0.9084130612244897,0.06545183673469389,0.021844897959183672,0.0042902040816326535
0.909966530612245,0.06482816326530612,0.02097061224489796,0.00423469387755102
0.9108632653061224,0.06382163265306122,0.02112408163265306,0.0041910204081632655
0.9094751020408164,0.06364979591836735,0.02279265306122449,0.004082448979591837
0.9095804081632652,0.06351020408163265,0.022896326530612243,0.004013061224489797
0.9103689795918367,0.0649526530612245,0.02058979591836735,0.004088571428571428
0.907986530612245,0.06386,0.02412448979591837,0.004028979591836734
0.910374693877551,0.06492408163265306,0.020768163265306123,0.003933061224489796
0.9103983673469388,0.06468204081632653,0.02122612244897959,0.0036934693877551023
0.8916420408163265,0.06428612244897959,0.0405665306122449,0.0035053061224489795
0.8959767346938776,0.06266530612244897,0.037903265306122445,0.00345469387755102
0.8946608163265307,0.06340244897959184,0.03855959183673469,0.003377142857142857
0.895795918367347,0.061905714285714286,0.039175102040816326,0.003123265306122449
0.8970726530612245,0.06114244897959183,0.038983673469387754,0.0028012244897959184
0.8978840816326531,0.05965061224489796,0.03967183673469388,0.0027934693877551017
0.8979,0.05789102040816326,0.04145836734693877,0.002750612244897959
0.915866530612245,0.058433877551020405,0.022984081632653062,0.0027155102040816326
0.915144081632653,0.05965142857142857,0.022539591836734693,0.0026648979591836733
0.9066187755102041,0.05887877551020408,0.03184571428571428,0.002656734693877551
0.9067975510204082,0.05819959183673469,0.03227510204081632,0.002727755102040816
0.9056763265306121,0.059231428571428574,0.032231020408163266,0.0028612244897959186
0.9021248979591836,0.05938897959183674,0.035816326530612244,0.002669795918367347
0.900426530612245,0.06223918367346939,0.03469836734693877,0.0026359183673469386
0.8999624489795919,0.0626995918367347,0.0348,0.0025379591836734695
0.9015885714285714,0.06155714285714286,0.034444081632653056,0.002410204081632653
0.9111759183673469,0.061334285714285716,0.025146530612244897,0.0023432653061224488
0.9119575510204081,0.06119673469387755,0.024608571428571428,0.0022371428571428572
0.9120779591836735,0.06082040816326531,0.024892653061224488,0.002208979591836735
0.9139248979591836,0.061779183673469386,0.02214122448979592,0.00215469387755102
0.9160142857142857,0.059341224489795924,0.02256734693877551,0.0020771428571428573
0.9161155102040817,0.059103265306122456,0.0227265306122449,0.0020546938775510204
0.914526530612245,0.060626122448979594,0.02275795918367347,0.002089387755102041
0.9141461224489795,0.06117714285714286,0.022632244897959185,0.0020444897959183673
0.9115820408163264,0.06282163265306122,0.02359673469387755,0.001999591836734694
0.9095044897959184,0.06460979591836735,0.023937959183673467,0.0019477551020408161
0.9073489795918367,0.06680163265306122,0.02395387755102041,0.0018955102040816327
0.905014693877551,0.06912857142857143,0.02400938775510204,0.0018473469387755102
0.9025269387755103,0.07149020408163265,0.02421591836734694,0.001766938775510204
0.8987951020408164,0.07466040816326532,0.024838367346938773,0.0017061224489795918
0.8962420408163264,0.07744489795918368,0.02461918367346939,0.0016938775510204082
0.8912938775510204,0.08095469387755103,0.026066938775510202,0.0016844897959183674
0.8856648979591838,0.08652938775510204,0.026140816326530612,0.0016648979591836733
0.8818836734693878,0.09033836734693877,0.026110204081632657,0.0016677551020408163
0.8771269387755102,0.09496163265306122,0.026304897959183674,0.0016065306122448981
0.8699330612244898,0.1022995918367347,0.02616081632653061,0.0016065306122448981
0.867032244897959,0.10614857142857143,0.02524408163265306,0.0015751020408163268
0.8598751020408162,0.11282122448979592,0.025726938775510202,0.0015767346938775511
0.8541302040816326,0.11776408163265306,0.026532653061224487,0.0015730612244897958
0.8463938775510205,0.12227673469387755,0.029829795918367343,0.0014995918367346939
0.8407436734693878,0.12764408163265306,0.030135918367346942,0.0014763265306122447
0.816154693877551,0.13396122448979592,0.04832979591836735,0.0015542857142857142
0.8146530612244898,0.13495755102040816,0.04881428571428571,0.0015751020408163268
0.7738738775510204,0.13686816326530613,0.08776204081632653,0.0014959183673469388
0.7665706122448981,0.14148448979591838,0.09044857142857143,0.0014963265306122448
0.7671138775510205,0.14202367346938777,0.08936530612244897,0.001497142857142857
0.7652102040816327,0.14495469387755103,0.0881,0.0017351020408163267
0.7573285714285715,0.1496665306122449,0.09121142857142857,0.001793469387755102
0.7700783673469388,0.15162489795918366,0.07638408163265306,0.00191265306122449
0.7608669387755103,0.15847755102040817,0.0786861224489796,0.0019693877551020408
0.7920065306122448,0.1645126530612245,0.041326938775510205,0.0021538775510204083
0.7904914285714286,0.16665510204081632,0.04063795918367347,0.0022155102040816326
0.7797530612244897,0.17400897959183673,0.043996326530612244,0.0022416326530612244
0.7744126530612245,0.17747795918367348,0.045968163265306124,0.0021412244897959184
0.7682036734693878,0.17963714285714286,0.049967346938775505,0.0021918367346938773
0.7641151020408165,0.18411591836734695,0.04960571428571429,0.0021632653061224487
0.7639285714285714,0.1832477551020408,0.05062,0.0022036734693877554
0.7609759183673469,0.1848726530612245,0.05189551020408163,0.002255918367346939
0.7617934693877552,0.1850126530612245,0.05093673469387754,0.0022571428571428573
0.7603363265306123,0.18506285714285714,0.05230530612244898,0.002295510204081633
0.7574465306122448,0.18592326530612244,0.05425306122448979,0.002377142857142857
0.7557955102040816,0.18663265306122448,0.05508857142857143,0.0024832653061224487
0.7535926530612245,0.18565918367346937,0.05821387755102041,0.002534285714285714
0.7451306122448978,0.18923346938775512,0.06302857142857143,0.00260734693877551
0.7449375510204082,0.18846285714285715,0.06395673469387754,0.002642857142857143
0.7418151020408164,0.1874604081632653,0.06805795918367347,0.0026665306122448983
0.7423367346938776,0.18712408163265307,0.0676395918367347,0.002899591836734694
0.7400710204081633,0.18622489795918368,0.0707530612244898,0.0029510204081632653
0.7392081632653061,0.18486489795918368,0.07288816326530612,0.0030387755102040817
0.7382906122448979,0.18475673469387754,0.07383102040816326,0.003121632653061225
0.7438889795918368,0.18089755102040816,0.07205551020408163,0.0031579591836734693
0.7434881632653062,0.178814693877551,0.07447795918367346,0.003219183673469388
0.7520677551020407,0.1750195918367347,0.06972489795918367,0.0031877551020408164
0.7533514285714286,0.1670930612244898,0.07658857142857142,0.002966938775510204
0.7603710204081633,0.16578489795918366,0.07086367346938775,0.002980408163265306
0.7584506122448978,0.1616734693877551,0.07690857142857142,0.0029673469387755105
0.7634028571428572,0.1583804081632653,0.07529346938775511,0.002923265306122449
0.7647848979591836,0.15644775510204081,0.0758,0.0029673469387755105
0.764174693877551,0.15889836734693877,0.0739726530612245,0.0029542857142857144
0.7582783673469388,0.1619142857142857,0.0768061224489796,0.003001224489795918
0.7663897959183674,0.16641836734693877,0.06420775510204081,0.002984081632653061
0.7570036734693877,0.16416612244897957,0.07591061224489797,0.002919591836734694
0.7607885714285715,0.16444857142857142,0.07179959183673469,0.002963265306122449
0.7641881632653061,0.1610604081632653,0.0718465306122449,0.0029048979591836735
0.7617538775510204,0.16494367346938776,0.07039020408163266,0.0029122448979591836
0.7654571428571428,0.1600522448979592,0.07159551020408164,0.0028951020408163265
0.7730697959183673,0.1521008163265306,0.07191959183673469,0.002909795918367347
0.7711775510204081,0.14641183673469388,0.0795204081632653,0.002890204081632653
0.7808187755102041,0.14146448979591836,0.07477510204081632,0.002941632653061225
0.7893914285714285,0.1378461224489796,0.06991387755102041,0.0028485714285714286
0.7918632653061224,0.13489795918367348,0.07036204081632653,0.002876734693877551
0.8024302040816327,0.12590857142857143,0.06886938775510204,0.0027918367346938776
0.8060910204081633,0.12299836734693878,0.06814571428571428,0.002764897959183673
0.8080179591836734,0.12204122448979592,0.06722204081632653,0.0027187755102040818
0.8135938775510204,0.12035387755102041,0.06334448979591836,0.0027077551020408164
0.8144032653061224,0.11939877551020407,0.06348571428571428,0.002712244897959184
0.8144489795918367,0.11781551020408164,0.06506775510204081,0.0026677551020408163
0.8141155102040817,0.12023755102040816,0.06297591836734694,0.0026710204081632654
0.8153106122448981,0.11950775510204081,0.06257591836734694,0.002605714285714286
0.815146530612245,0.1189277551020408,0.06331836734693878,0.00260734693877551
0.8144775510204081,0.11918775510204081,0.06374612244897959,0.0025885714285714284
0.8112326530612245,0.11919795918367347,0.0669595918367347,0.002609795918367347
0.8175326530612245,0.1191265306122449,0.060801632653061224,0.0025391836734693874
0.8192571428571429,0.11813591836734694,0.06011918367346939,0.0024877551020408162
0.8137730612244898,0.11616897959183672,0.06760448979591836,0.0024534693877551017
0.8134310204081633,0.11671755102040816,0.06738244897959184,0.0024689795918367346
0.8150497959183673,0.1165995918367347,0.06594816326530611,0.0024024489795918366
0.8162526530612245,0.11520326530612245,0.06614530612244897,0.002398775510204082
0.8254391836734695,0.11152857142857144,0.060704489795918366,0.0023277551020408163
0.8287338775510205,0.10532408163265307,0.06385632653061224,0.002085714285714286
0.8318346938775509,0.10249795918367348,0.06356,0.00210734693877551
0.8421714285714286,0.10002857142857143,0.055736326530612244,0.002063673469387755
0.8442861224489795,0.09871102040816328,0.05486693877551021,0.0021359183673469386
0.8441297959183673,0.0996934693877551,0.05406979591836735,0.0021069387755102043
0.8389383673469388,0.10370122448979592,0.05526979591836735,0.002090612244897959
0.833104081632653,0.10720448979591836,0.05755877551020408,0.00213265306122449
0.8308432653061224,0.11120775510204081,0.055516734693877544,0.0024322448979591836
0.8277277551020409,0.11353632653061224,0.056364897959183674,0.0023710204081632655
0.8261220408163265,0.11568448979591836,0.055846122448979595,0.00234734693877551
0.822978775510204,0.11818775510204081,0.05656612244897959,0.00226734693877551
0.8215624489795919,0.11790489795918366,0.058280816326530614,0.0022518367346938775
0.8219424489795919,0.11901591836734693,0.05684285714285714,0.0021987755102040817
0.8215502040816326,0.11854938775510206,0.057705714285714284,0.0021946938775510203
0.8169632653061224,0.11893795918367348,0.06197224489795918,0.002126530612244898
0.818655918367347,0.12011836734693877,0.05905428571428571,0.0021714285714285715
0.8067424489795919,0.12174326530612244,0.0693261224489796,0.0021881632653061225
0.8078424489795919,0.12024489795918367,0.06974285714285715,0.002169795918367347
0.8075877551020407,0.11959551020408163,0.07061755102040816,0.0021991836734693874
0.8098240816326531,0.11628244897959185,0.07167714285714286,0.002216326530612245
0.8064257142857143,0.11846530612244899,0.07292204081632653,0.002186938775510204
0.8096551020408164,0.12031591836734694,0.06789632653061224,0.00213265306122449
0.8092840816326531,0.1190734693877551,0.06956408163265307,0.0020783673469387757
0.8182946938775509,0.11820816326530613,0.06141510204081632,0.0020820408163265305
0.8177873469387755,0.12055510204081633,0.05960571428571428,0.0020518367346938774
0.8149881632653062,0.12305551020408163,0.059944081632653065,0.002012244897959184
0.8161906122448979,0.12241918367346938,0.059354693877551025,0.0020355102040816326
0.818205306122449,0.12234081632653063,0.05736081632653061,0.002093061224489796
0.8178428571428571,0.12337673469387755,0.05676938775510204,0.0020110204081632654
0.8053322448979591,0.1276795918367347,0.06498244897959184,0.0020057142857142856
0.8000518367346938,0.13236367346938777,0.06555183673469388,0.00203265306122449
0.797078775510204,0.1331938775510204,0.06764081632653061,0.002086530612244898
0.7946881632653062,0.13561918367346937,0.06761673469387755,0.002075918367346939
0.7902126530612246,0.14098653061224492,0.06668489795918367,0.002115918367346939
0.7843061224489796,0.14357714285714285,0.07003510204081632,0.0020816326530612244
0.7818436734693879,0.14575673469387757,0.0702869387755102,0.00211265306122449
0.7849963265306124,0.1492261224489796,0.06363224489795918,0.00214530612244898
0.7823138775510204,0.15186408163265305,0.0637326530612245,0.002089387755102041
0.7756930612244898,0.15755632653061225,0.0646734693877551,0.0020771428571428573
0.7760763265306123,0.15745877551020407,0.06432244897959183,0.002142448979591837
0.7730220408163266,0.1599142857142857,0.06492285714285714,0.0021408163265306123
0.7600677551020409,0.17004979591836736,0.06770408163265307,0.0021783673469387755
0.7531,0.17504204081632652,0.06961428571428571,0.002243673469387755
0.7530771428571429,0.17621591836734693,0.06839183673469389,0.0023151020408163268
0.7439485714285714,0.1820338775510204,0.07169755102040817,0.00232
0.7376,0.18746979591836732,0.0726073469387755,0.002322857142857143
0.724970612244898,0.19669591836734696,0.07595224489795918,0.0023812244897959186
0.7200122448979591,0.20057183673469386,0.07703673469387755,0.0023791836734693875
0.7218571428571429,0.19907632653061225,0.07667428571428571,0.002392244897959184
0.713818775510204,0.20518,0.07857877551020408,0.0024224489795918367
0.7027159183673469,0.21541428571428572,0.07950448979591837,0.0023653061224489795
0.6947187755102041,0.2207012244897959,0.08215510204081633,0.0024248979591836735
0.6868481632653061,0.22781306122448983,0.08286734693877551,0.0024714285714285715
0.681146530612245,0.23238612244897958,0.08400897959183674,0.0024583673469387754
0.674418775510204,0.23832857142857142,0.08477591836734694,0.0024767346938775513
0.6643240816326531,0.24562326530612244,0.08756163265306122,0.0024910204081632654
0.6437955102040817,0.26471346938775514,0.08876081632653061,0.002730204081632653
0.63448,0.27076,0.09199469387755102,0.0027653061224489797
0.6185118367346939,0.2858342857142857,0.09282244897959183,0.0028314285714285715
0.60624,0.2960351020408163,0.09483224489795919,0.0028926530612244897
0.5872057142857143,0.31228,0.09754571428571429,0.0029685714285714285
0.5653240816326531,0.3292697959183673,0.10241306122448979,0.002993061224489796
0.5486391836734693,0.34466734693877554,0.10361795918367347,0.0030755102040816323
0.5427461224489796,0.3494591836734694,0.1047930612244898,0.0030016326530612246
0.5250848979591837,0.36825183673469386,0.10352979591836735,0.003133469387755102
0.5059791836734694,0.38086938775510204,0.11000204081632652,0.003149387755102041
0.4782281632653061,0.4025648979591837,0.11606326530612245,0.003143673469387755
0.45795632653061236,0.41757959183673465,0.12121591836734694,0.0032481632653061226
0.4507391836734694,0.42616857142857145,0.11975224489795919,0.00334
0.42689877551020416,0.4407730612244898,0.1289657142857143,0.003362448979591837
0.40917387755102036,0.45192897959183675,0.13541510204081633,0.0034820408163265307
0.38962775510204084,0.4623542857142857,0.1443322448979592,0.0036857142857142857
0.3735085714285714,0.4757481632653061,0.14671551020408163,0.004027755102040817
0.3625240816326531,0.4850673469387755,0.14807510204081634,0.004333469387755102
0.3483808163265307,0.49156285714285713,0.155614693877551,0.004441632653061225
0.35745959183673476,0.49446530612244893,0.14352204081632652,0.004553061224489796
0.3312616326530613,0.5053902040816326,0.15868938775510205,0.004658775510204082
0.32118081632653067,0.5094865306122449,0.1644995918367347,0.004833061224489796
0.2842648979591836,0.5127477551020408,0.19802734693877552,0.00496
0.32541469387755106,0.481929387755102,0.18795673469387755,0.004699183673469388
0.308566530612245,0.48709387755102035,0.19980244897959185,0.004537142857142857
0.31153306122448976,0.4826714285714286,0.20137265306122448,0.0044228571428571424
0.29638938775510204,0.4793889795918368,0.21980285714285713,0.004418775510204082
0.3173208163265306,0.4688897959183674,0.20927306122448983,0.004516326530612245
0.3006024489795918,0.47841877551020406,0.21629265306122447,0.004686122448979591
0.3113122448979593,0.48532857142857144,0.19843755102040816,0.0049216326530612245
0.24959551020408166,0.5273681632653061,0.21747551020408162,0.005560816326530612
0.24459265306122452,0.5359677551020409,0.2134461224489796,0.005993469387755102
0.2100391836734695,0.5578469387755103,0.2256991836734694,0.006414693877551021
0.19082122448979594,0.5742881632653061,0.22833224489795917,0.006558367346938776
0.17112897959183684,0.5902779591836734,0.2319338775510204,0.006659183673469388
0.16269714285714285,0.6019232653061225,0.22870775510204083,0.006671836734693878
0.14992244897959173,0.6115204081632654,0.23174204081632654,0.006815102040816326
0.13856326530612256,0.61746,0.237154693877551,0.00682204081632653
0.10164448979591835,0.6198216326530612,0.27139795918367343,0.007135918367346938
0.09987877551020406,0.619221224489796,0.2737057142857143,0.007194285714285715
0.09299387755102045,0.6247530612244898,0.2749542857142857,0.007298775510204082
